ID,sp,sp.x,body_PC1,body_PC2,LPJ_PC1,LPJ_PC2,sp.y,oral_PC1,oral_PC2,d15N,d13C
JCH8,Calmac,Calmac,-0.0394621822752227,-0.0129861047503922,-0.0110394237292742,-0.0087127480340499,Calmac,-0.000862915497981582,0.00982986648023838,6.681567767,-16.36497341
JCH9,Calmac,Calmac,-0.0288778596574596,-0.0220452019203583,-0.00731859830777422,-0.0405307903169617,Calmac,0.0101331141406762,0.0138572041716583,7.55822258,-15.67926497
JCI1,Calmac,Calmac,-0.0267534640760119,-0.00494768422873466,NA,NA,NA,-0.00345917397367524,0.010563283615335,5.630000258,-17.3247774
JCI2,Julorn,Julorn,0.0497934232731784,0.0569209340814689,NA,NA,NA,-0.00253786006068455,0.0126759903039472,6.481502666,-19.27015639
JCI3,Julorn,Julorn,0.0507864165942526,0.042972622919949,NA,NA,NA,-0.00583936853617197,0.0184781678593923,6.361375359,-18.88255202
JCI4,Calmac,Calmac,-0.0334256161045215,-0.0260366143559777,NA,NA,NA,0.00409999670779238,-0.000969057783770618,6.545245764,-17.13027239
JCI5,Calmac,Calmac,-0.038120235357474,-0.0190824232777151,-0.0162713989835874,-0.016822683051106,Calmac,0.0011561443453644,0.00708265075355589,7.515223186,-15.41830435
JCI6,Calmac,Calmac,-0.0358946570771547,-0.0256092914917088,NA,NA,NA,0.00140001271863511,0.010625520837229,6.601357727,-16.90222646
JCI7,Peteph,Peteph,-0.0807721554621117,-0.00790067067775496,NA,NA,NA,-0.0205622138845131,-0.00982620881519916,4.664313836,-13.87959559
JCI8,Petfam,Petfam,-0.0831897060728207,-0.027728185996786,NA,NA,NA,-0.011437318420086,-0.0147815078907962,4.341899383,-12.95975401
JDA1,Erecya,Erecya,-0.0526915675437118,0.0116244787491213,0.0350332948666983,-0.0312175598394453,Erecya,-0.00118775248051345,0.00237885948951271,3.922693208,-8.969204256
JDA2,Erecya,Erecya,-0.0453373868208391,0.00629142197539756,0.0336725475873831,-0.0368655622761604,Erecya,0.00101147602455801,0.00322254105944326,4.950453977,-9.31669365
JDA3,Erecya,Erecya,-0.0520602884054884,0.00858084047664733,0.0449755544191243,-0.0473039619438803,Erecya,-0.00881670474904689,-0.00335762042364282,4.418070937,-9.7395913
JDA4,Erecya,Erecya,-0.0609570288018795,0.0124663429807025,0.0547891109465986,-0.02441700898657,Erecya,-0.00310521067767007,0.00224394043916376,3.64382063,-8.854053811
JDA5,Erecya,Erecya,-0.0542940929867604,0.0225036189291252,0.047782754708518,-0.0334282371372599,Erecya,-0.00530492392722737,-8.23969006331275e-05,3.671130437,-9.365607113
JDA6,Erecya,Erecya,-0.0541405283793414,0.0114185108117767,NA,NA,NA,-0.00115992174353647,0.00441731367204592,4.839169633,-11.04488104
JDA7,Erecya,Erecya,-0.0531128390852981,0.0178413165235892,NA,NA,NA,-0.00704975223234482,-0.00371482702812368,4.310735984,-9.608413207
JDA8,Erecya,Erecya,-0.0487190360882402,-0.00461854700612482,NA,NA,NA,-0.00174227420157348,0.00252589525193047,4.287392276,-10.83713403
